,Exposure,Car Age,Driver Age,Density,Claims,Power,Brand,Gas,Region
3718,0.3803712,7.576475,17.867981,11043.474,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
3719,0.21041921,0.7901807,44.07668,-446.74158,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R72
3720,0.97434545,6.9154673,38.29797,185.62354,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3721,-0.14883631,3.4734201,40.155388,1676.7864,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3722,0.48391074,14.344647,44.07972,-61.634766,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3723,0.8143489,3.117601,35.168663,1014.4217,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3724,0.4485926,11.888228,33.28756,-1080.847,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3725,0.7616932,21.41285,41.925255,238.00012,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3726,0.5635313,3.4384723,41.44551,-912.71814,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3727,0.6227261,12.610494,33.34693,-160.00671,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3728,-0.5122234,-3.311028,54.12175,19169.582,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3729,0.19568408,4.997431,36.76148,200.28076,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
3730,0.015583515,20.512505,36.30317,402.38623,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3731,0.6795956,4.619513,37.976433,-248.19641,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3732,0.712507,2.966505,55.099842,185.57092,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R72
3733,0.3236496,6.267899,39.464287,-1014.99133,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3734,1.1806369,15.167511,48.017906,579.60547,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3735,0.36227793,2.547215,18.664064,1613.1812,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3736,0.80724394,7.474903,52.666916,1366.8179,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3737,0.83257467,7.1674967,36.99445,-642.77356,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
3738,0.6876335,-2.7157922,47.31809,13204.485,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3739,0.09115073,24.405846,58.250237,3072.2683,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
3740,0.42175648,15.567551,60.688213,17087.426,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3741,0.77626854,2.978795,58.628128,-541.28723,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3742,0.5277913,-3.0541968,55.277603,4177.0913,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R31
3743,0.44120535,2.339662,21.422226,653.95776,ClaimNb_0,Power_f,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
3744,0.8306717,7.434767,37.388752,-458.39417,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3745,0.89957535,4.4914684,58.140038,8043.6543,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3746,0.82796264,1.9813919,46.468517,-10.924072,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R52
3747,0.99967587,16.135017,38.60839,3484.6228,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3748,0.28644788,14.356409,28.302004,-234.74426,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3749,0.5634596,1.8825035,61.171337,1220.7178,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
3750,0.34757566,3.49089,21.038307,18308.41,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3751,0.7120902,8.592346,27.008968,789.57275,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3752,0.4383943,4.9463215,42.187702,-644.58044,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3753,0.6118405,-0.85347605,40.26018,2304.5798,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3754,0.69436276,3.5561907,53.185936,-1526.6417,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3755,-0.23262578,20.078682,23.480753,-120.895386,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3756,0.3594594,7.6290345,44.099583,-339.55872,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3757,1.0831562,4.739005,61.89276,-503.51892,ClaimNb_1,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
3758,1.03818,14.274603,64.432785,-87.69592,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R25
3759,0.77124095,4.052988,38.273777,-1152.9354,ClaimNb_0,Power_m,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3760,0.79427487,11.784721,35.147476,2419.564,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
3761,0.8989144,12.381191,50.001762,105.08606,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
3762,0.35253736,13.252647,42.193447,331.7229,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3763,0.13390213,7.414337,48.870354,17683.338,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3764,0.2896794,17.08212,46.540783,1216.1285,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3765,0.73310804,4.8682384,47.034798,-1499.5443,ClaimNb_0,Power_k,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
3766,1.0951519,8.457913,55.052483,-537.87683,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3767,0.9031801,9.171177,48.296158,14599.399,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3768,0.5034074,8.788142,40.453392,792.99744,ClaimNb_1,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3769,0.5807435,2.9652905,36.846962,-847.95715,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3770,0.55876607,15.695219,39.765747,-411.8966,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3771,0.4216129,9.884333,39.434315,22.470825,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R31
3772,0.5474097,4.1479654,46.273876,-911.01306,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3773,0.51155865,1.8500261,25.983335,716.99646,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3774,0.99429584,8.589626,42.15294,-1284.2845,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
3775,0.26977453,1.6225433,57.765682,1799.0359,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3776,0.76096624,4.1874456,60.84629,-1073.3871,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3777,0.21446428,3.5591455,39.903564,514.06433,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3778,0.3447137,-1.1850057,37.116425,11633.131,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3779,1.2534692,14.343505,38.38727,1102.096,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
3780,0.70142686,2.3670816,67.85249,24237.523,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3781,0.70238256,6.63284,39.05455,-479.06726,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3782,0.12456012,0.9935694,44.457905,478.28174,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3783,1.0740805,13.982159,52.131035,255.37207,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3784,0.6092718,10.821802,43.6384,-700.5116,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3785,0.08984545,3.3890915,41.203648,278.6754,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R31
3786,0.8205558,5.2952456,57.91801,-104.03894,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3787,0.13251534,6.6048083,34.39451,341.6405,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R31
3788,0.39791408,1.0310745,38.948692,2289.6843,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3789,0.29782847,5.64095,61.058765,1926.5787,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3790,0.71616083,-0.48489046,50.175316,7966.7373,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3791,0.5339666,6.297675,34.362434,1698.4241,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3792,0.45583868,8.598909,56.943718,295.2201,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3793,0.20966709,5.1643915,44.322273,-455.73376,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3794,0.9434626,2.6814413,56.612984,1147.646,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3795,0.7868126,10.402227,49.216713,591.6487,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
3796,0.9300288,5.289731,65.22233,-578.4916,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R25
3797,0.47016567,7.721903,22.963764,20686.225,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3798,0.6306162,4.5118723,37.637016,-1013.7975,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
3799,0.6848602,3.3112335,44.551952,-666.5436,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
3800,1.034896,1.6008635,30.136501,1504.2183,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
3801,0.54110426,3.6683502,61.521225,545.45447,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3802,0.2981232,2.4306927,70.39667,6746.6797,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R11
3803,1.0665025,8.776919,52.139328,-360.22327,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3804,1.1143239,8.275278,32.923542,2263.2595,ClaimNb_0,Power_k,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3805,0.0937888,3.0668826,49.937946,461.97937,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
3806,0.7427637,12.704876,55.08329,5571.1284,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3807,1.2761074,2.5608926,54.427856,-1483.3239,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3808,-0.13512611,3.0858335,42.274117,1584.6779,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
3809,0.56985444,-1.0244203,40.49706,2081.32,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3810,0.34685093,17.03496,38.869934,4387.6035,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3811,0.69319147,7.0193977,63.886505,9860.301,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3812,-0.0862447,11.89762,38.792656,2586.3728,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3813,0.79730535,5.095971,51.730083,284.99585,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3814,0.08737266,6.0846753,20.619707,944.0901,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3815,0.9354503,7.1036806,56.54092,-925.70764,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3816,0.94359636,14.243338,31.682749,-12.079834,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3817,1.0333421,6.570401,27.064312,5062.5713,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3818,0.42626202,7.984066,55.918964,3268.5723,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
3819,1.046406,17.103455,55.32252,4572.012,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3820,0.5732923,9.332139,59.944317,-493.05017,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3821,1.3301721,8.410786,44.88001,-824.5502,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
3822,0.29482573,7.6623774,36.06373,1376.9357,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3823,0.79958653,9.176119,43.614887,-539.8058,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3824,0.8877834,8.474982,27.179203,5135.727,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3825,0.21586323,0.355484,43.582848,18334.486,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
3826,0.3080732,2.779499,42.982594,-384.59607,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3827,0.6826118,2.4467034,40.907284,298.7174,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3828,0.06115824,1.5026836,41.816856,9473.758,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
3829,0.13409051,3.8748126,48.15818,7285.043,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3830,0.39527833,9.701015,50.265472,16022.25,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3831,0.88375217,9.113244,54.04772,-231.92664,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
3832,0.08303559,10.571977,60.244003,1265.3907,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R54
3833,0.052801073,11.259264,35.934982,2180.3943,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3834,0.97443736,27.744919,42.384403,5171.0894,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3835,0.51583433,10.382973,42.90603,-200.53284,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
3836,0.0801208,2.8823886,44.52539,9684.196,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3837,1.1831453,5.994893,29.280338,1188.2272,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3838,0.44045407,4.7823863,67.90698,302.44568,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3839,0.4555521,-1.7785602,25.48949,2500.9375,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3840,0.8767104,3.8570158,43.335297,-963.1327,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3841,0.15320167,18.6541,33.29257,372.90112,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3842,1.0779005,14.464551,49.758198,-360.14905,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3843,0.7389372,10.00478,43.474186,-96.27527,ClaimNb_0,Power_e,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
3844,-0.000674963,3.3784385,45.39526,-51.12964,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R53
3845,0.8180442,8.061746,65.85518,19.468018,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3846,-0.0661487,4.8049936,46.888603,981.03534,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3847,0.31408477,2.9278464,18.228542,683.6842,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3848,0.97651947,11.973265,73.788086,4957.7104,ClaimNb_1,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
3849,0.6671445,2.3615518,58.259705,1071.3315,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3850,0.6009957,-1.1772885,61.323166,5909.3423,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R11
3851,0.7090559,8.498455,50.55713,-563.4413,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
3852,0.034436584,1.3895421,64.4881,859.57324,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
3853,0.5946936,4.943698,18.793627,431.87805,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3854,-0.03859061,-0.3903842,59.567,8926.791,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3855,0.39402497,4.461275,32.846188,-1194.0675,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R25
3856,0.70929503,18.568146,56.425247,59.676514,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R54
3857,0.62967193,3.6042302,66.73906,4534.529,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
3858,1.2497036,5.624965,73.0283,3816.054,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3859,0.8237468,5.5999627,36.657608,5517.1636,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3860,0.8082303,4.39789,46.23337,-2044.4843,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3861,-0.04831606,-4.3080993,43.59308,4736.1055,ClaimNb_0,Power_f,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
3862,0.9612745,18.847565,16.831114,5775.1587,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3863,0.9628548,17.84414,65.333725,-281.88928,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3864,1.1127838,10.137226,59.06522,-48.186768,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3865,0.37714434,9.832211,31.968117,-169.53967,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
3866,1.5429792,10.634385,32.733593,2191.4333,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3867,0.22602245,7.153678,37.853554,422.89355,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3868,1.3971382,6.3882985,14.398943,2212.244,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3869,1.1364939,6.784719,50.250446,-1403.2203,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3870,1.1503365,9.121637,53.655647,563.9802,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R31
3871,-0.024909377,7.4184813,28.049925,168.5227,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3872,0.2834449,0.9332819,57.25082,219.91235,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3873,0.27966225,5.181714,51.377605,9400.783,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
3874,0.613669,12.835299,39.190792,4568.079,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3875,0.82667917,7.8734393,61.9961,-164.0575,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3876,1.2133781,13.288515,29.654018,4048.875,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3877,0.18130395,5.4449463,53.125965,1699.8221,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3878,0.20018113,0.3824315,36.227463,-548.49817,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
3879,0.98107606,7.072809,19.592703,9342.206,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R52
3880,0.42898297,1.6699128,57.066887,477.46057,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3881,0.6371608,-1.030827,28.229746,901.21094,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3882,0.81043047,9.089188,53.966293,-399.97278,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3883,0.39893427,4.247628,48.7391,236.51868,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3884,-0.0033050776,-2.6941495,53.992134,25421.602,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
3885,0.8879397,9.641056,30.550282,5576.024,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3886,-0.052125454,5.538883,30.66934,7596.2,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
3887,-0.3068111,3.770757,41.27281,163.75586,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3888,-0.09798956,3.1051393,57.55758,3110.3967,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R54
3889,0.48543307,6.959441,42.522163,67.43884,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3890,0.25764757,8.888743,70.4886,875.41455,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
3891,0.42312175,-2.102878,15.486187,9941.494,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3892,0.8023188,11.2255125,71.96243,15402.074,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3893,0.11832288,8.213622,33.583706,544.2722,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
3894,0.9309388,17.038168,60.614113,-261.4027,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3895,0.40767896,2.7977395,42.942036,-359.7428,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3896,0.8490446,10.599279,49.838074,-874.54285,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
3897,0.3066633,10.356019,55.390778,2119.7793,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
3898,0.18236816,22.031376,43.785763,177.94995,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3899,1.1554469,6.426799,57.244816,2767.998,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3900,0.6028681,8.9826355,44.914604,1114.7744,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
3901,1.0670666,5.823955,70.88591,-273.04236,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
3902,0.6478605,5.7538166,62.257214,-279.43982,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3903,1.1760921,0.97459364,61.36508,9744.974,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
3904,0.659255,6.213189,50.91854,-1548.2916,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
3905,0.44231567,4.7364326,51.106636,-267.37512,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
3906,1.2959594,4.798964,58.067165,-1544.0778,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
